dropoff_date,zone_id,num_trips,avg_fare
2024-05-19,25,233,35.62
2024-05-20,180,14,31.13
2024-05-21,45,292,22.38
2024-05-25,56,39,28.07
2024-05-25,15,10,46.78
2024-05-27,31,5,53.1
2024-05-28,41,538,20.76
2024-06-01,121,19,28.63
2024-10-01,250,6,39.72
2024-10-01,26,49,49.39
2024-10-03,255,259,38.17
2024-10-05,233,1800,15.48
2024-10-11,254,15,41.32
2024-10-21,254,12,47.26
2024-10-23,216,146,26.48
2024-10-23,252,14,35.59
2024-10-25,263,2678,15.73
2024-10-25,261,666,24.79
2024-10-25,220,45,48.06
2024-10-29,239,3482,15.23
2024-10-31,219,58,25.22
2024-05-01,168,67,23.26
2024-05-01,107,2084,14.77
2024-05-01,119,14,42.28
2024-05-04,88,621,24.44
2024-05-04,169,16,36.57
2024-05-06,238,2369,17.19
2024-05-06,235,21,38.44
2024-05-07,235,18,55.71
2024-05-13,213,30,32.94
2024-05-27,218,43,27.13
2024-05-31,227,24,55.39
2024-10-02,193,48,22.19
2024-10-03,144,965,18.28
2024-10-02,118,2,0.0
2024-10-03,123,7,62.6
2024-10-04,142,3320,14.75
2024-10-06,131,29,34.43
2024-10-07,148,728,24.33
2024-10-08,94,5,56.37
2024-10-10,155,42,37.55
2024-10-10,168,60,30.12
2024-10-13,136,11,46.36
2024-10-13,171,19,28.54
2024-10-15,34,25,26.65
2024-10-17,99,1,99.0
2024-10-18,135,25,28.88
2024-10-19,157,53,29.84
2024-10-22,201,9,54.52
2024-10-23,9,14,31.0
2024-10-24,78,15,41.0
2024-10-24,118,4,93.83
2024-10-25,134,35,33.42
2024-10-25,82,72,29.04
2024-10-25,139,27,27.41
2024-10-26,9,11,48.23
2024-10-28,14,87,52.14
2024-10-31,158,1216,17.81
2024-11-01,4,630,16.97
2024-05-05,125,681,19.21
2024-05-06,100,1368,19.05
2024-05-06,190,5,26.89
2024-05-07,189,101,41.67
2024-05-10,23,1,89.1
2024-05-11,81,13,43.04
2024-05-11,59,1,90.5
2024-05-12,160,34,35.02
2024-05-13,86,31,43.84
2024-05-14,150,12,49.28
2024-05-17,67,22,46.68
2024-05-20,29,19,45.65
2024-05-21,6,5,65.68
2024-05-23,78,11,38.87
2024-05-24,169,13,34.9
2024-05-28,71,54,37.52
2024-05-30,128,8,38.06
2024-06-01,90,2132,14.67
2024-10-02,241,26,42.3
2024-10-05,251,2,73.7
2024-10-12,244,382,29.18
2024-10-19,161,3726,16.95
2024-10-21,213,27,34.95
2024-10-28,239,3029,15.52
2024-10-28,256,179,37.0
2024-10-29,265,571,89.36
2024-05-01,23,3,104.27
2024-05-02,226,167,30.1
2024-05-04,102,25,29.47
2024-05-06,231,1506,22.21
2024-05-09,241,15,42.23
2024-05-11,222,11,34.45
2024-05-16,226,199,27.44
2024-05-16,249,2353,15.86
2024-05-18,209,488,21.23
2024-05-18,245,2,97.15
2024-05-19,227,34,42.82
2024-05-20,234,2425,13.95
2024-05-20,259,10,51.36
2024-05-22,233,1979,16.48
2024-05-22,217,71,30.76
2024-05-24,231,1629,20.55
2024-05-26,262,1046,17.67
2024-05-26,258,42,30.48
2024-05-26,251,3,59.3
2024-05-29,215,52,28.25
2024-05-30,243,231,35.95
2024-06-01,202,77,31.21
2024-10-04,164,2435,18.26
2024-10-04,102,25,32.06
2024-10-07,168,59,30.35
2024-10-08,48,2619,19.55
2024-10-09,39,58,32.62
2024-10-09,78,10,32.53
2024-10-10,39,68,31.09
2024-10-11,88,466,25.6
2024-10-11,168,67,28.79
2024-10-12,57,1,28.9
2024-10-16,178,5,50.34
2024-10-16,108,11,70.05
2024-10-17,82,67,31.29
2024-10-18,146,88,26.5
2024-10-19,52,103,38.99
2024-10-18,156,1,75.0
2024-10-20,161,3028,16.45
2024-10-20,194,47,23.63
2024-10-21,42,367,24.82
2024-10-21,152,154,21.76
2024-10-23,95,127,33.91
2024-10-27,212,11,46.89
2024-10-27,131,29,37.03
2024-10-30,102,22,31.63
2024-05-02,75,1537,15.93
2024-05-02,85,20,38.0
2024-05-03,151,1107,15.67
2024-05-03,149,19,46.93
2024-05-05,170,3256,15.94
2024-05-09,130,80,31.78
2024-05-09,185,9,39.28
2024-05-09,102,16,34.09
2024-05-13,3,13,55.3
2024-05-14,159,28,31.37
2024-05-14,59,1,41.5
2024-05-15,147,14,31.34
2024-05-16,155,30,48.2
2024-05-16,64,15,44.77
2024-05-20,58,4,30.2
2024-05-21,83,19,35.58
2024-05-21,56,31,29.77
2024-05-22,82,67,29.28
2024-05-22,194,23,25.75
2024-05-23,148,1054,19.48
2024-05-23,135,16,33.45
2024-05-24,148,1251,19.83
2024-05-26,131,26,36.33
2024-05-26,46,7,45.83
2024-05-27,200,26,59.34
2024-05-27,11,4,46.09
2024-05-30,4,394,17.92
2024-05-03,84,1,56.2
2024-10-01,83,27,25.43
2024-10-01,227,19,50.91
2024-10-01,180,15,22.14
2024-10-01,12,60,24.43
2024-10-01,202,58,27.36
2024-10-01,23,2,94.35
2024-10-05,241,18,43.71
2024-10-10,252,17,39.94
2024-10-20,241,20,42.6
2024-10-22,206,1,115.0
2024-10-25,248,7,17.44
2024-10-27,230,3566,21.66
2024-10-27,254,24,34.16
2024-10-28,237,5471,13.5
2024-10-31,222,23,31.11
2024-05-01,228,39,44.19
2024-05-03,234,2951,14.23
2024-05-03,247,72,35.7
2024-05-08,232,536,21.2
2024-05-09,231,2387,22.15
2024-05-10,236,6557,14.25
2024-05-14,222,17,29.46
2024-05-16,245,1,101.0
2024-05-23,203,35,35.53
2024-05-30,207,10,7.03
2024-10-02,84,1,76.5
2024-10-03,42,317,24.51
2024-10-03,151,988,15.83
2024-10-03,39,41,36.0
2024-10-05,160,35,25.64
2024-10-05,38,10,27.67
2024-10-05,19,15,36.63
2024-10-07,69,42,39.32
2024-10-08,28,43,27.2
2024-10-08,70,67,25.33
2024-10-08,173,12,35.57
2024-10-09,192,12,30.62
2024-10-10,87,1190,25.11
2024-10-12,9,7,39.8
2024-10-12,178,1,68.1
2024-10-14,67,22,48.3
2024-10-15,139,31,32.34
2024-10-15,122,5,36.15
2024-10-16,187,2,126.2
2024-10-17,14,101,57.21
2024-10-17,56,34,28.02
2024-10-19,185,7,26.32
2024-10-20,144,1407,17.83
2024-10-20,185,15,51.18
2024-10-21,13,921,26.13
2024-10-21,11,11,52.13
2024-10-22,80,110,35.34
2024-10-23,116,222,26.78
2024-10-25,171,23,38.23
2024-10-26,90,2714,15.09
2024-10-28,140,2538,15.73
2024-10-28,90,1368,18.27
2024-10-28,41,569,21.09
2024-10-30,7,244,32.52
2024-10-31,183,8,51.53
2024-05-02,83,29,33.56
2024-05-02,160,48,37.43
2024-05-02,60,5,59.45
2024-05-05,3,7,57.5
2024-05-09,55,41,47.54
2024-05-14,41,706,21.16
2024-05-15,163,3742,18.24
2024-05-15,25,199,42.67
2024-05-16,100,1943,19.56
2024-05-15,156,1,103.8
2024-05-16,152,198,23.49
2024-05-18,173,28,33.79
2024-05-18,168,94,26.7
2024-05-21,7,222,26.03
2024-05-22,174,13,47.01
2024-05-23,7,271,26.65
2024-05-23,171,17,41.62
2024-05-25,98,16,35.64
2024-05-27,4,345,18.87
2024-05-28,58,6,49.23
2024-05-29,88,436,26.32
2024-05-31,126,8,35.19
2024-10-01,1,225,89.22
2024-10-07,205,45,27.36
2024-10-10,209,434,24.43
2024-10-13,255,404,34.13
2024-10-13,205,42,33.15
2024-10-14,219,77,23.36
2024-10-21,243,191,37.56
2024-10-21,247,36,33.61
2024-10-22,143,1868,15.85
2024-10-23,243,236,35.82
2024-05-01,87,874,27.61
2024-05-01,164,2644,18.43
2024-05-01,256,175,34.72
2024-05-01,234,3029,14.51
2024-05-04,224,597,15.97
2024-05-06,210,21,50.97
2024-05-08,248,13,31.57
2024-05-14,227,25,42.25
2024-05-16,220,48,47.55
2024-05-17,221,4,90.53
2024-05-23,224,416,16.34
2024-05-24,224,402,17.11
2024-05-24,240,8,33.41
2024-05-25,244,296,29.08
2024-05-26,264,428,21.68
2024-05-31,238,2766,15.71
2024-10-04,74,794,16.67
2024-10-04,190,16,41.0
2024-10-04,19,8,39.18
2024-10-05,18,15,43.25
2024-10-05,34,25,25.14
2024-10-07,7,227,27.48
2024-10-07,35,40,29.59
2024-10-09,151,1104,16.84
2024-10-09,109,1,78.6
2024-10-11,7,256,28.53
2024-10-15,186,2609,16.14
2024-10-20,69,29,29.38
2024-10-21,45,263,21.27
2024-10-21,191,37,38.89
2024-10-22,114,1001,16.37
2024-10-22,125,646,19.78
2024-10-22,159,28,35.0
2024-10-26,183,12,39.37
2024-10-26,111,5,38.98
2024-10-29,140,2942,15.51
2024-10-30,96,3,41.27
2024-10-31,100,1506,18.24
2024-05-02,68,3504,16.62
2024-05-05,54,31,49.89
2024-05-06,158,858,18.25
2024-05-07,27,2,77.55
2024-05-08,42,486,24.01
2024-05-08,3,10,54.8
2024-05-09,60,11,31.28
2024-05-10,177,46,35.44
2024-05-14,136,14,42.87
2024-05-15,50,1412,19.03
2024-05-18,48,3311,19.68
2024-05-18,73,11,31.1
2024-05-18,183,7,31.79
2024-05-21,102,22,37.81
2024-05-22,195,56,40.46
2024-05-23,113,1511,16.01
2024-05-23,37,106,36.32
2024-05-25,26,4,46.29
2024-05-27,16,18,40.35
2024-05-28,176,2,112.35
2024-05-29,117,23,59.4
2024-05-30,94,6,63.9
2024-05-18,8,1,18.05
2024-10-01,13,983,23.94
2024-10-01,264,494,17.63
2024-10-02,219,37,21.52
2024-10-02,222,23,33.61
2024-10-03,258,23,21.09
2024-10-06,248,8,43.14
2024-10-12,234,3025,14.21
2024-10-28,226,157,26.56
2024-10-24,244,415,29.77
2024-10-24,258,32,29.25
2024-10-29,245,1,91.2
2024-05-01,122,13,41.12
2024-05-02,41,715,19.37
2024-05-04,189,127,37.37
2024-05-11,243,260,37.37
2024-05-13,263,2018,15.86
2024-05-14,225,100,37.79
2024-05-15,254,14,56.6
2024-05-23,240,2,52.7
2024-05-30,225,109,41.09
2024-10-03,170,3078,14.9
2024-10-03,193,67,14.52
2024-10-04,93,29,27.84
2024-10-05,86,15,40.18
2024-10-06,136,7,32.31
2024-10-10,69,33,39.48
2024-10-11,63,28,33.16
2024-10-11,192,13,23.64
2024-10-12,134,41,30.95
2024-10-12,201,9,56.52
2024-10-13,189,104,38.6
2024-10-13,82,82,26.14
2024-10-14,164,2240,19.72
2024-10-14,165,34,38.19
2024-10-15,7,306,26.21
2024-10-20,61,257,33.85
2024-10-20,80,200,31.53
2024-10-21,146,102,25.31
2024-10-21,69,29,39.31
2024-10-21,117,12,52.63
2024-10-21,183,7,44.21
2024-10-22,61,177,38.66
2024-10-24,175,8,43.68
2024-10-25,48,3164,17.84
2024-10-27,106,46,38.65
2024-10-27,130,106,23.93
2024-10-27,98,14,37.62
2024-10-27,184,3,22.25
2024-10-30,193,74,18.8
2024-10-30,83,27,27.17
2024-10-30,94,6,53.16
2024-10-30,154,11,27.36
2024-05-02,134,48,32.92
2024-05-03,71,43,34.31
2024-05-03,16,23,49.11
2024-05-04,83,36,29.27
2024-05-05,1,504,91.32
2024-05-06,106,37,42.15
2024-05-06,124,48,24.59
2024-05-07,56,30,31.78
2024-05-08,114,1079,16.33
2024-05-09,188,92,37.87
2024-05-09,171,14,34.31
2024-05-09,180,10,27.45
2024-05-10,179,93,29.69
2024-05-10,157,38,25.95
2024-05-12,95,145,30.89
2024-05-13,4,341,18.28
2024-05-13,93,122,38.48
2024-05-16,42,539,25.46
2024-05-20,73,7,34.09
2024-05-22,20,16,42.6
2024-05-26,142,2226,14.77
2024-05-26,168,59,28.07
2024-05-26,120,5,32.3
2024-05-28,20,9,38.76
2024-05-29,143,1905,15.76
2024-05-31,89,105,43.58
2024-06-01,17,156,34.65
2024-10-01,249,1838,14.79
2024-10-01,132,1185,55.16
2024-10-01,34,25,30.68
2024-10-01,84,2,134.95
2024-10-09,212,7,25.41
2024-10-13,215,53,20.55
2024-10-15,259,16,30.14
2024-10-22,245,2,95.05
2024-10-26,142,4264,15.31
2024-10-26,262,2109,16.43
2024-10-28,213,28,31.97
2024-10-30,265,582,92.19
2024-05-01,208,15,57.42
2024-05-02,32,10,46.64
2024-05-04,97,174,30.57
2024-05-04,106,54,42.33
2024-05-09,249,2218,15.65
2024-05-14,223,140,30.51
2024-05-22,243,274,37.05
2024-05-25,246,1927,14.12
2024-05-31,218,37,30.0
2024-10-02,141,3052,14.29
2024-10-02,180,14,31.25
2024-10-02,110,1,64.5
2024-10-02,169,15,36.85
2024-10-03,138,1416,43.04
2024-10-03,198,60,36.47
2024-10-03,214,3,58.47
2024-10-04,126,2,39.4
2024-10-04,56,33,25.62
2024-10-04,58,3,69.27
2024-10-08,52,58,40.16
2024-10-09,96,3,20.63
2024-10-09,73,10,33.59
2024-10-10,102,17,37.11
2024-10-16,171,29,32.25
2024-10-16,6,2,30.9
2024-10-19,79,4191,15.32
2024-10-20,42,543,24.75
2024-10-20,70,85,29.43
2024-10-21,122,7,44.49
2024-10-23,53,16,35.32
2024-10-25,35,58,30.31
2024-10-26,63,33,30.7
2024-10-28,156,2,94.0
2024-10-29,33,351,31.33
2024-10-29,133,36,44.27
2024-10-31,81,9,50.29
2024-05-02,51,17,41.9
2024-05-02,154,12,38.49
2024-05-02,59,2,103.25
2024-05-06,52,75,39.47
2024-05-08,66,163,28.21
2024-05-10,176,1,75.1
2024-05-12,210,23,50.9
2024-05-15,11,10,66.55
2024-05-17,50,1378,17.09
2024-05-17,130,76,30.29
2024-05-17,95,140,35.37
2024-05-17,12,67,24.9
2024-05-17,11,5,54.15
2024-05-18,26,14,34.12
2024-05-19,48,2859,19.41
2024-05-19,10,124,24.28
2024-05-19,26,37,46.69
2024-05-22,70,72,26.45
2024-05-22,11,8,22.81
2024-05-23,95,155,34.66
2024-05-23,201,12,56.28
2024-05-24,64,15,51.57
2024-05-27,193,48,15.53
2024-05-27,192,16,22.38
2024-05-28,164,2229,20.26
2024-05-29,52,62,36.37
2024-05-29,33,330,30.64
2024-05-29,53,25,37.19
2024-05-31,125,591,17.41
2024-06-01,83,30,24.39
2024-10-01,230,3601,20.83
2024-10-01,229,2454,14.15
2024-10-01,258,25,33.34
2024-10-02,261,475,27.27
2024-10-09,230,4120,21.26
2024-10-11,215,29,44.94
2024-10-11,259,8,64.81
2024-10-17,254,23,38.45
2024-10-17,247,33,31.7
2024-10-20,186,2802,16.06
2024-10-31,261,488,26.08
2024-11-01,209,441,24.59
2024-05-01,71,40,38.28
2024-05-01,108,12,51.69
2024-05-03,216,130,31.81
2024-05-04,160,44,32.77
2024-05-04,115,4,40.35
2024-05-11,217,14,35.37
2024-05-11,245,3,71.37
2024-05-13,265,451,99.51
2024-05-14,254,13,41.79
2024-05-20,263,2003,14.88
2024-05-21,222,23,36.86
2024-05-22,235,16,32.7
2024-10-02,77,24,29.09
2024-10-03,25,184,42.75
2024-10-04,36,80,36.9
2024-10-05,195,168,42.8
2024-10-05,171,24,35.07
2024-10-07,45,246,22.07
2024-10-07,30,4,46.4
2024-10-07,73,5,31.77
2024-10-09,131,20,49.99
2024-10-10,157,26,28.77
2024-10-11,12,104,23.72
2024-10-11,42,566,25.37
2024-10-12,23,5,71.45
2024-10-12,72,36,30.76
2024-10-12,102,29,31.97
2024-10-13,30,2,40.8
2024-10-15,151,1080,16.56
2024-10-15,31,8,52.88
2024-10-17,6,2,64.25
2024-10-18,85,25,37.67
2024-10-18,93,83,29.92
2024-10-23,129,146,28.31
2024-10-23,76,99,28.62
2024-10-25,50,1584,17.43
2024-10-25,176,1,107.3
2024-10-26,124,35,29.98
2024-10-27,13,849,23.79
2024-10-27,112,352,29.33
2024-10-29,30,2,37.05
2024-10-29,54,33,37.8
2024-10-29,72,42,29.28
2024-10-30,74,812,17.87
2024-10-30,86,29,41.48
2024-10-31,84,3,70.07
2024-05-03,83,29,33.77
2024-05-04,68,3716,15.09
2024-05-03,46,2,64.3
2024-05-04,8,1,56.2
2024-05-06,123,26,48.87
2024-05-06,17,118,39.93
2024-05-07,153,4,52.0
2024-05-11,195,38,37.35
2024-05-13,135,23,30.0
2024-05-14,29,22,49.54
2024-05-16,192,10,39.41
2024-05-16,118,1,107.3
2024-05-17,107,2523,15.36
2024-05-17,92,86,33.98
2024-05-17,46,2,87.35
2024-05-21,32,10,50.26
2024-05-21,154,7,52.41
2024-05-24,47,22,44.6
2024-05-26,56,47,33.02
2024-05-28,70,86,22.87
2024-05-29,142,3562,15.48
2024-05-29,79,1967,16.88
2024-05-29,9,14,27.74
2024-05-31,141,2966,13.82
2024-05-30,156,1,103.1
2024-06-01,120,15,43.11
2024-10-01,237,6139,13.04
2024-10-01,35,41,29.15
2024-10-11,216,144,31.57
2024-10-11,235,24,34.25
2024-10-12,239,3576,14.4
2024-10-18,259,15,50.35
2024-10-19,264,522,18.56
2024-10-20,249,2366,15.48
2024-10-22,218,26,21.95
2024-10-24,241,18,39.76
2024-10-27,237,4005,13.67
2024-10-28,251,1,104.5
2024-05-01,42,456,25.82
2024-05-01,218,26,29.17
2024-05-04,195,103,39.73
2024-05-05,257,58,50.48
2024-05-05,42,555,25.51
2024-05-06,205,52,32.65
2024-05-08,216,113,30.08
2024-05-11,234,3102,14.53
2024-05-12,244,413,31.2
2024-05-18,237,5098,12.53
2024-05-19,231,1931,19.29
2024-05-19,220,42,51.26
2024-05-21,203,22,29.42
2024-05-22,248,9,34.66
2024-06-01,221,4,93.82
2024-10-02,79,1719,16.97
2024-10-04,14,62,53.74
2024-10-05,32,8,48.24
2024-10-06,20,27,42.18
2024-10-06,94,7,27.02
2024-10-10,73,9,28.87
2024-10-11,194,10,39.35
2024-10-12,97,208,29.23
2024-10-13,191,30,36.7
2024-10-14,97,125,35.42
2024-10-14,91,35,33.4
2024-10-14,147,8,43.01
2024-10-16,98,10,41.71
2024-10-16,60,8,39.46
2024-10-19,251,1,101.0
2024-10-20,55,29,48.36
2024-10-21,113,1365,16.55
2024-10-22,184,2,32.69
2024-10-24,166,940,19.24
2024-10-25,109,3,98.2
2024-10-26,131,17,40.52
2024-10-28,138,1458,43.99
2024-10-28,77,31,32.57
2024-10-29,92,96,31.46
2024-10-29,93,40,15.64
2024-10-30,112,264,32.85
2024-10-31,119,25,32.07
2024-05-03,13,924,23.32
2024-05-03,7,286,27.13
2024-05-03,173,27,25.34
2024-05-07,61,159,39.52
2024-05-08,11,7,29.83
2024-05-10,135,23,36.37
2024-05-11,127,186,35.01
2024-05-11,159,30,28.51
2024-05-12,72,42,29.99
2024-05-13,81,7,40.0
2024-05-14,177,33,35.32
2024-05-16,85,40,35.69
2024-05-18,76,64,32.84
2024-05-18,119,34,33.77
2024-05-20,151,981,16.54
2024-05-20,62,52,43.16
2024-05-21,182,21,34.34
2024-05-22,19,20,46.75
2024-05-23,22,25,57.54
2024-05-25,46,5,61.82
2024-05-27,125,362,19.03
2024-05-27,35,33,34.9
2024-05-27,5,1,128.3
2024-05-28,75,1300,16.26
2024-05-28,194,8,47.86
2024-05-29,145,259,25.15
2024-05-31,116,320,28.07
2024-05-31,129,141,28.81
2024-05-31,96,2,37.85
2024-10-01,246,2205,16.22
2024-10-01,146,68,25.03
2024-10-01,154,10,17.93
2024-10-03,227,8,56.56
2024-10-04,238,2278,14.61
2024-10-06,214,5,63.79
2024-10-09,217,68,33.17
2024-10-17,240,1,47.1
2024-10-21,248,14,41.83
2024-10-24,222,19,27.62
2024-10-28,259,13,50.69
2024-05-01,264,553,109.86
2024-05-01,244,366,30.64
2024-05-06,246,2121,15.49
2024-05-08,205,53,33.94
2024-05-10,210,23,50.89
2024-05-19,210,20,40.73
2024-05-22,234,3107,14.58
2024-05-23,247,50,33.64
2024-05-24,208,25,48.63
2024-05-25,242,16,36.04
2024-05-26,224,402,16.17
2024-05-27,232,386,20.85
2024-05-31,181,283,45.26
2024-10-03,134,33,33.7
2024-10-04,148,1318,18.91
2024-10-06,68,3061,17.24
2024-10-06,192,15,30.11
2024-10-11,161,4651,16.43
2024-10-12,164,2998,17.33
2024-10-11,5,1,30.5
2024-10-12,74,1076,15.63
2024-10-12,190,28,28.59
2024-10-13,142,2641,18.51
2024-10-13,102,27,36.03
2024-10-13,77,11,29.41
2024-10-14,74,622,16.95
2024-10-15,167,21,46.95
2024-10-16,144,1093,19.75
2024-10-17,3,11,63.34
2024-10-19,34,12,27.4
2024-10-20,101,15,35.23
2024-10-20,11,5,42.08
2024-10-27,7,391,26.35
2024-10-31,116,420,23.79
2024-10-31,36,86,31.21
2024-05-03,112,258,32.39
2024-05-06,141,2683,14.75
2024-05-07,54,18,31.31
2024-05-07,192,12,35.14
2024-05-08,71,39,35.09
2024-05-11,24,485,18.62
2024-05-12,85,37,49.47
2024-05-14,180,18,33.25
2024-05-14,1,262,96.25
2024-05-15,150,14,47.19
2024-05-16,113,1902,16.14
2024-05-16,139,32,29.42
2024-05-20,83,29,30.35
2024-05-20,203,41,33.42
2024-05-22,64,14,50.61
2024-05-23,29,16,43.91
2024-05-24,54,28,37.41
2024-05-24,82,71,31.73
2024-05-30,135,49,37.65
2024-05-30,129,133,34.29
2024-05-31,180,11,36.27
2024-05-31,159,25,30.6
2024-10-01,134,48,31.74
2024-10-07,253,1,38.7
2024-10-08,227,25,48.19
2024-10-09,247,28,37.02
2024-10-12,217,18,25.49
2024-10-17,258,28,26.59
2024-10-20,243,304,34.82
2024-10-22,263,2269,15.76
2024-10-23,210,15,41.97
2024-11-01,220,47,46.05
2024-05-01,247,23,34.21
2024-05-02,37,123,38.47
2024-05-02,218,24,25.73
2024-05-08,225,94,40.16
2024-05-10,238,3210,16.13
2024-05-15,263,2698,15.79
2024-05-19,219,35,23.22
2024-05-20,224,369,17.25
2024-05-21,220,41,45.81
2024-05-23,265,553,97.71
2024-05-25,216,124,29.08
2024-05-31,263,2372,14.89
2024-10-03,168,38,29.44
2024-10-03,23,3,92.6
2024-10-04,197,45,30.17
2024-10-05,24,428,17.52
2024-10-06,19,21,40.51
2024-10-09,70,64,35.77
2024-10-11,118,1,85.6
2024-10-13,155,29,27.84
2024-10-16,39,71,31.46
2024-10-16,85,20,40.91
2024-10-17,178,5,43.22
2024-10-18,75,1567,15.86
2024-10-19,77,21,24.63
2024-10-23,67,23,48.77
2024-10-23,177,45,33.59
2024-10-25,121,24,31.76
2024-10-25,78,15,39.52
2024-10-27,160,51,29.22
2024-10-27,196,56,26.84
2024-10-28,143,1695,15.95
2024-10-28,145,329,22.52
2024-10-28,47,13,39.6
2024-10-29,9,8,33.13
2024-10-30,22,29,33.62
2024-10-31,40,93,41.61
2024-11-01,49,146,36.26
2024-05-02,31,7,42.51
2024-05-03,9,14,52.93
2024-05-04,57,1,16.3
2024-05-05,124,33,27.76
2024-05-07,79,1673,16.34
2024-05-07,122,10,31.39
2024-05-12,138,1561,42.8
2024-05-12,174,15,47.37
2024-05-12,64,12,53.18
2024-05-13,114,909,16.71
2024-05-13,83,39,24.73
2024-05-13,154,10,39.09
2024-05-13,73,10,40.3
2024-05-14,112,238,30.68
2024-05-15,136,18,40.94
2024-05-16,147,9,29.47
2024-05-18,97,147,28.57
2024-05-18,160,42,36.46
2024-05-19,32,10,43.65
2024-05-23,102,17,36.47
2024-05-23,126,7,34.93
2024-05-24,48,2654,18.86
2024-05-24,12,97,23.87
2024-05-25,84,2,107.3
2024-05-25,22,13,54.69
2024-05-29,158,1112,16.46
2024-05-29,89,99,48.34
2024-05-29,173,24,28.04
2024-05-30,98,19,46.76
2024-06-01,114,1710,15.3
2024-10-01,149,22,45.79
2024-10-04,246,1974,14.68
2024-10-08,141,3124,14.78
2024-10-10,255,294,38.02
2024-10-14,232,466,18.77
2024-10-17,227,28,41.66
2024-10-20,217,43,27.64
2024-10-30,219,46,35.38
2024-05-04,259,12,49.5
2024-05-05,220,30,50.24
2024-05-08,203,18,33.55
2024-05-09,220,45,50.2
2024-05-29,251,2,85.95
2024-10-04,60,7,27.22
2024-10-05,12,90,23.78
2024-10-05,127,128,33.92
2024-10-06,39,61,28.61
2024-10-06,177,37,31.89
2024-10-06,160,45,33.49
2024-10-06,9,8,38.13
2024-10-10,91,45,30.42
2024-10-11,203,24,30.35
2024-10-14,83,34,29.88
2024-10-17,102,26,36.65
2024-10-18,63,31,25.86
2024-10-19,148,2258,17.79
2024-10-20,52,107,37.55
2024-10-22,22,25,44.69
2024-10-24,67,17,41.65
2024-10-24,57,2,60.4
2024-10-25,118,2,96.1
2024-10-26,66,242,26.43
2024-10-27,37,261,30.09
2024-10-29,147,14,28.87
2024-10-30,53,19,37.93
2024-10-31,64,12,35.25
2024-05-02,114,1264,15.73
2024-05-02,151,1116,16.8
2024-05-02,127,84,37.09
2024-05-04,4,732,15.96
2024-05-04,86,18,37.4
2024-05-07,47,11,43.97
2024-05-08,153,6,53.37
2024-05-12,165,24,46.02
2024-05-12,93,64,26.83
2024-05-16,62,62,42.0
2024-05-17,126,14,42.91
2024-05-20,87,795,29.26
2024-05-21,134,34,35.44
2024-05-21,22,25,50.43
2024-05-21,180,18,25.32
2024-05-22,144,1026,18.94
2024-05-24,6,4,38.25
2024-05-26,185,12,36.65
2024-05-28,205,68,31.19
2024-05-29,190,10,36.76
2024-05-30,150,18,46.83
2024-05-31,186,2472,15.34
2024-05-31,27,1,33.1
2024-06-01,132,1364,58.52
2024-10-08,243,221,36.05
2024-10-11,255,276,37.95
2024-10-17,233,2001,17.35
2024-10-24,240,5,52.7
2024-10-26,202,61,36.47
2024-11-01,208,14,40.66
2024-05-01,17,114,37.73
2024-05-04,168,85,27.43
2024-05-04,215,28,25.98
2024-05-04,118,1,44.3
2024-05-06,148,768,23.72
2024-05-07,250,16,51.95
2024-05-07,222,16,35.78
2024-05-10,205,51,30.33
2024-05-13,254,27,54.47
2024-05-14,246,2580,17.93
2024-05-18,225,137,32.38
2024-05-25,249,1689,13.21
2024-05-25,214,1,35.76
2024-05-28,251,2,80.0
2024-06-02,170,3133,17.66
2024-10-03,82,68,30.03
2024-10-03,209,281,23.29
2024-10-03,155,13,39.92
2024-10-03,8,1,25.4
2024-10-04,147,4,35.33
2024-10-09,130,86,24.36
2024-10-11,45,394,20.93
2024-10-11,116,293,26.42
2024-10-11,33,304,34.97
2024-10-11,39,75,34.07
2024-10-12,198,97,35.03
2024-10-12,167,16,37.16
2024-10-12,58,1,35.2
2024-10-13,71,49,31.03
2024-10-14,55,25,44.15
2024-10-17,12,84,26.25
2024-10-18,61,209,35.57
2024-10-19,112,393,30.86
2024-10-19,14,96,52.65
2024-10-22,185,12,53.77
2024-10-24,45,352,23.49
2024-10-26,15,14,52.14
2024-10-26,178,7,43.32
2024-10-28,191,51,32.5
2024-10-28,52,73,41.0
2024-10-31,94,12,27.36
2024-11-01,161,4669,16.65
2024-05-05,47,10,43.16
2024-05-06,194,19,18.64
2024-05-07,18,15,54.9
2024-05-08,88,494,25.78
2024-05-08,55,23,45.82
2024-05-11,80,214,28.66
2024-05-14,33,301,32.45
2024-05-14,36,57,36.22
2024-05-15,59,1,47.5
2024-05-19,214,4,33.92
2024-05-20,194,26,32.37
2024-05-20,35,58,28.65
2024-05-20,153,5,62.41
2024-05-21,136,8,32.98
2024-05-23,163,3140,17.51
2024-05-25,33,188,30.36
2024-05-28,18,19,47.41
2024-05-29,196,57,32.81
2024-05-29,82,61,29.92
2024-05-30,67,15,39.6
2024-05-31,162,3248,14.81
2024-05-31,67,20,45.38
2024-06-01,148,2086,18.63
2024-10-01,197,66,28.76
2024-10-01,68,2944,16.64
2024-10-01,211,845,17.86
2024-10-02,55,30,35.73
2024-10-02,226,152,24.17
2024-10-02,252,13,33.05
2024-10-06,240,2,35.36
2024-10-15,248,14,49.34
2024-10-16,254,27,44.77
